국가,도시,CityId
멕시코,베라크루스,1302
멕시코,비야에르모사,1303
몰도바공화국,발티,1423
몰도바공화국,카훌,1424
몰도바공화국,키시나우,208
몰도바공화국,티라스폴,1425
몽골,아르바이헤르,1143
몽골,바가누르구,1132
몽골,바운우르트,1153
몽골,바얀홍고르,1139
몽골,불간,1145
몽골,처이발상,1152
몽골,처이르,1150
몽골,달란자드가드,1155
몽골,다르항,1148
몽골,에르데넷,1149
몽골,고비 알타이,1138
몽골,칸벅드,1156
몽골,카라코룸,1144
몽골,하트갈,1141
몽골,호브드,1137
몽골,만달고비,1154
몽골,무룬,1140
몽골,사인샨드,1157
몽골,수흐바타르,1146
몽골,터싱칭겔,1136
몽골,체체를렉,1142
몽골,울란바토르,229
몽골,울란곰,1134
몽골,울기,1133
몽골,울리아스타이,1135
몽골,은드르항,1151
몽골,자민우드,1158
몽골,준모드,1147
몬테네그로,포드고리차,1378
모로코,아가디르 이네즈간,3512
모로코,카사 블랑카,179
모로코,에라시디아,3514
모로코,페즈,3515
모로코,마라케시,180
모로코,와르자자트,3517
모로코,우지다,3518
모로코,라바트-살레,3519
모로코,탕헤르,3521
모잠비크,베이라,124
모잠비크,시모이우,125
모잠비크,이냠바느,126
모잠비크,리싱가,119
모잠비크,마푸토,128
모잠비크,남풀라,121
모잠비크,펨바,120
모잠비크,켈리마네,122
모잠비크,테테,123
모잠비크,Vilanculos,923
모잠비크,샤이샤이,127
미얀마,코코 아일랜드,2138
미얀마,다웨이,2139
미얀마,캄티,2140
미얀마,호말린,2141
미얀마,파안,2142
미얀마,칼라이와,2143
미얀마,카타,2144
미얀마,켕퉁,2145
미얀마,라시오,2146
미얀마,만달레이,588
미얀마,메이크틸라,2147
미얀마,민닷,2148
미얀마,모니와,2149
미얀마,미치나,2150
미얀마,네피도,2151
미얀마,파테인,2152
미얀마,푸타오,2153
미얀마,피이 (프롬),2154
미얀마,사가잉,2155
미얀마,시트웨,2156
미얀마,타웅지,2158
미얀마,타웅구,2157
미얀마,탄트웨,2159
미얀마,양곤,232
미얀마,예이,2160
나미비아,빈트후크,1830
네팔,바이라흐아,2959
네팔,비라트나가르,2960
네팔,바렌드라네이갈,2101
네팔,다델두라,3508
네팔,당가디,2961
네팔,단쿠다,2102
네팔,디야팔,2103
네팔,고라히,2962
네팔,자낙푸르,2963
네팔,좀솜,3509
네팔,주믈라,2964
네팔,카트만두,114
네팔,오칼둥가,2965
네팔,포카라,2104
네팔,타플중,3510
네덜란드,암스테르담,143
네덜란드,데 빌트,144
네덜란드,덴헬데르,141
네덜란드,흐로닝언,142
네덜란드,마스트리흐트,147
네덜란드,트웬더,145
네덜란드,블리싱겐,146
뉴칼레도니아,벨렙,1473
뉴칼레도니아,부라이,1474
뉴칼레도니아,셰네 노드,1475
뉴칼레도니아,셰네 수드,1476
뉴칼레도니아,일 데팡,1477
뉴칼레도니아,코네,1478
뉴칼레도니아,쿠막,1479
뉴칼레도니아,리푸,1480
뉴칼레도니아,마레,1481
뉴칼레도니아,누메아,296
뉴칼레도니아,우에고우아,1482
뉴칼레도니아,우베아,1483
뉴칼레도니아,아메데 등대,1484
뉴칼레도니아,뽀엥디미에,1485
뉴칼레도니아,티오,1486
뉴칼레도니아,예이트,1487
뉴질랜드,알렉산드라,2105
뉴질랜드,애슈버턴,2106
뉴질랜드,오클랜드,538
뉴질랜드,블레넘,2107
뉴질랜드,크라이스트처치,539
뉴질랜드,데니버크,2108
뉴질랜드,다가빌,2109
뉴질랜드,더니든,1550
뉴질랜드,기스번,2110
뉴질랜드,고어,2111
뉴질랜드,그레이마우스,2112
뉴질랜드,해밀턴,1551
뉴질랜드,헤이스팅스,2113
뉴질랜드,호키티카,1552
뉴질랜드,인버카길,2114
뉴질랜드,카이코우라,2115
뉴질랜드,카이타이아,1553
뉴질랜드,르빈,2116
뉴질랜드,매스터턴,2117
뉴질랜드,밀퍼드 사운드,2118
뉴질랜드,모투에카,2119
뉴질랜드,마운트 쿡,2120
뉴질랜드,네이피어,1554
뉴질랜드,넬슨,1555
뉴질랜드,뉴플리머스,1556
뉴질랜드,오아마루,2121
뉴질랜드,파이히아,2122
뉴질랜드,파머스턴노스,1557
뉴질랜드,파라파라우무,2123
뉴질랜드,퀸스타운,1558
뉴질랜드,리프턴,2124
뉴질랜드,로터루아,1559
뉴질랜드,타우마루누이,2125
뉴질랜드,타우포,2126
뉴질랜드,타우랑가,2127
뉴질랜드,테 쿠이티,2128
뉴질랜드,템스,2129
뉴질랜드,티마루,2130
뉴질랜드,토코로아,2131
뉴질랜드,와나카,2132
뉴질랜드,웰링턴,298
뉴질랜드,웨스트 포트,2133
뉴질랜드,화카타네,2134
뉴질랜드,황가누이,2135
뉴질랜드,황아레이,2136
뉴질랜드,휘티앙가,2137
니카라과,치난데가,284
니제르,니아 메,327
나이지리아,아부자,324
나이지리아,베냉,3504
나이지리아,에누구,3505
나이지리아,일로린,3506
나이지리아,카노,2050
나이지리아,라고스,258
나이지리아,마이두구리,3507
나이지리아,포트하커트,325
나이지리아,소코토,2051
나이지리아,욜라,2052
북마케도니아,오흐리드,1499
북마케도니아,스코페,199
노르웨이,베르겐,22
노르웨이,크리스티안산,908
노르웨이,오슬로,21
노르웨이,트롬소,23
노르웨이,트론헤임,907
오만,아담,1393
오만,바흐라,1394
오만,부라이미,1395
오만,디바,1396
오만,두쿰 공항,1397
오만,두쿰 포트,2958
오만,파후드,1398
오만,하이마,1399
오만,할라니얏,1400
오만,이브라,1401
오만,이브리,1402
오만,자발 카마르,1403
오만,자발 삼한,1404
오만,카사브,1405
오만,마다,1406
오만,마루물,1407
오만,마시라,1408
오만,므호우트,1409
오만,무드헤비,1411
오만,무스카트,112
오만,니즈와,1412
오만,카부스 항구,1635
오만,콰이룬,1413
오만,칼하트,1636
오만,컨 알람,1637
오만,레이슈트,1414
오만,루스타크,1415
오만,사이크,1416
오만,살랄라,113
오만,살랄라 포트,1410
오만,사마일,1417
오만,소하르,1418
오만,수르,1419
오만,수위크,1420
오만,섬레이트,1421
파키스탄,파이살라바드,898
파키스탄,길기트,897
파키스탄,하이데라바드,896
파키스탄,이슬라마바드,223
파키스탄,카라치,892
파키스탄,라호르,891
파키스탄,물탄,899
파키스탄,머리,900
파키스탄,무자파라바드,901
파키스탄,나와브샤,895
파키스탄,페샤와르,893
파키스탄,쿠에타,894
파나마,앤턴,1244
파나마,보카스델토로,1245
파나마,다비드,1241
파나마,로스산토스,1243
파나마,파나마시티,1221
파나마,산티아고,1242
파푸아뉴기니,다뤼,1426
파푸아뉴기니,고로카,1427
파푸아뉴기니,캐비엥,1428
파푸아뉴기니,레이시티,1429
파푸아뉴기니,마당,1430
파푸아뉴기니,포트모레스비,1246
파푸아뉴기니,라바울,1431
파푸아뉴기니,바니모,1432
파푸아뉴기니,웨와크,1433
파라과이,아순시온,292
파라과이,시우다드델에스테,1175
파라과이,엥카르나시온,1177
파라과이,마리스칼 호세 펠릭스 에스티가리비아,1178
파라과이,페드로후안카바예로,1176
페루,아레키파,109
페루,카하마르카,107
페루,쿠스코,110
페루,이키토스,111
페루,줄리아카,1376
페루,리마,108
페루,피우라,106
페루,뿌깔빠,1375
페루,타크나,702
페루,뜨루히요,701
필리핀,바기오,1088
필리핀,"보라카이섬, 말레이인",1488
필리핀,카바나투안,1095
필리핀,카가얀데오로,1092
필리핀,칼라판,1097
필리핀,캇발로간,1101
필리핀,디폴로그,1106
필리핀,두마게테,1100
필리핀,제너럴산토스,1105
필리핀,일로일로/바콜로드,1098
필리핀,키다파완,1249
필리핀,라오아그,1093
필리핀,레가스피,1096
필리핀,메트로 세부,1090
필리핀,메트로 다바오,1091
필리핀,메트로마닐라,92
필리핀,푸에르토프린세사,1250
필리핀,로하스,1099
필리핀,수리가오,1104
필리핀,타클로반,1102
필리핀,타가이타이,1089
필리핀,타그빌라란,1103
필리핀,투구에가라오,1094
폴란드,비아위스톡,2163
폴란드,그단스크,25
폴란드,크워츠코,2164
폴란드,코샬린,2165
폴란드,크라쿠프,27
폴란드,우츠,2166
폴란드,루블린,2167
폴란드,올슈틴,2168
폴란드,포즈나뉴,26
폴란드,제슈프,2169
폴란드,슈바우키,585
폴란드,슈체친,584
폴란드,토룬,2170
폴란드,바르샤바,24
폴란드,브로츨라프,586
폴란드,지엘로나 구라,2171
포르투갈,앙그라 드 에로이스모,2218
포르투갈,아베이루,2219
포르투갈,베자,2220
포르투갈,브라가,2221
포르투갈,브라간사,2222
포르투갈,카스텔루브랑쿠,2223
포르투갈,코임브라,2224
포르투갈,파로,4
포르투갈,푼샬,5
포르투갈,과르다,2225
포르투갈,레이리아,2227
포르투갈,리스본,2
포르투갈,폰타델가다,6
포르투갈,포르탈레그르,2228
포르투갈,포르토,3
포르투갈,산타크루스다 플로르스,2226
포르투갈,산타렝,2229
포르투갈,세투발,2230
포르투갈,비아나두카스텔루,2231
포르투갈,빌라헤알,2232
포르투갈,비제우,2233
카타르,알 루 와이스,1882
카타르,도하,221
카타르,두칸,1881
카타르,움사이드,1883
대한민국,부산,336
대한민국,대전,334
대한민국,강릉,333
대한민국,광주,335
대한민국,제주,337
대한민국,서울,231
루마니아,아라드,2089
루마니아,보토샤니,2090
루마니아,부쿠레슈티,200
루마니아,클루지나포카,2091
루마니아,콘스탄차,2092
루마니아,크라요바,2093
루마니아,이아시,2094
루마니아,름니쿠 블체아,2095
루마니아,시비우,2096
루마니아,술리나,2097
러시아연방,아바칸,1108
러시아연방,아긴스코에,1014
러시아연방,아나디리,975
러시아연방,아르항겔스크,914
러시아연방,아스트라한,1026
러시아연방,조프,1023
러시아연방,바르나울,1009
러시아연방,벨고로트,1021
러시아연방,비로비잔,1047
러시아연방,블라고베셴스크,1015
러시아연방,브랸스크,979
러시아연방,체보크사리,989
러시아연방,첼랴빈스크,1003
러시아연방,체르케스크,1111
러시아연방,치타,1012
러시아연방,두딘카,969
러시아연방,에카테린부르크,916
러시아연방,옐리스타,1025
러시아연방,고르노알타이스크,1112
러시아연방,그로즈니,1037
러시아연방,하바로스크,663
러시아연방,하카스카자,1010
러시아연방,한티만시스크,973
러시아연방,이르쿠츠크,662
러시아연방,이바노보,983
러시아연방,이제프스크,1002
러시아연방,야쿠츠크,917
러시아연방,야로슬라브,982
러시아연방,요시카르올라,985
러시아연방,유즈노 사할린스크,1017
러시아연방,칼리닌그라드,977
러시아연방,칼루가,990
러시아연방,카잔,986
러시아연방,케메로보,1008
러시아연방,키로프,981
러시아연방,코스트로마,658
러시아연방,크라스노다르,1027
러시아연방,크라스노야르스크,661
러시아연방,쿠딤카르,999
러시아연방,쿠르간,1004
러시아연방,쿠르스크,1019
러시아연방,키질 ,1031
러시아연방,리페츠크,996
러시아연방,마가단,918
러시아연방,마하치칼라,1038
러시아연방,마이코프,1032
러시아연방,모스크바,206
러시아연방,무르만스크,967
러시아연방,날치크,1034
러시아연방,나리얀마르,970
러시아연방,나즈란,1109
러시아연방,네빈 노미 스크,1033
러시아연방,니즈니노브고로드,988
러시아연방,노브고로드,657
러시아연방,노보시비르스크,1007
러시아연방,옴스크,660
러시아연방,오르조니케제브스카자,1036
러시아연방,오렐,995
러시아연방,오렌부르크,1029
러시아연방,팔라나,1046
러시아연방,펜자,998
러시아연방,페름,1000
러시아연방,페트로파블로프스크 캄카,665
러시아연방,페트로자포츠크,968
러시아연방,프스코프,976
러시아연방,라쟌,992
러시아연방,로스토프나도누,1024
러시아연방,살레하르트,971
러시아연방,사마라,1005
러시아연방,사란스크,993
러시아연방,사라토프,915
러시아연방,스몰렌스크 ,978
러시아연방,상트페테르부르크,203
러시아연방,스타브로폴,1028
러시아연방,수르구트,1039
러시아연방,식팁카르,972
러시아연방,탐보프,997
러시아연방,틱시,1040
러시아연방,트주멘,1001
러시아연방,톰스크,1006
러시아연방,툴라,991
러시아연방,투라,974
러시아연방,투로카,1030
러시아연방,트베리,984
러시아연방,우파,659
러시아연방,울란우데,1013
러시아연방,울리야노프스크,994
러시아연방,우스티오르딘스키,1011
러시아연방,블라디카프카즈,1110
러시아연방,블라디미르,987
러시아연방,블라디보스토크,664
러시아연방,볼고그라드,1022
러시아연방,볼로그다,980
러시아연방,브르노,1020
르완다,기쿰비,1506
르완다,휴에,1512
르완다,카롱기,1509
르완다,키갈리 ,254
르완다,무산제,1507
르완다,응고마,1505
르완다,니 가타 레,2883
르완다,냐마가베,1511
르완다,루바부,1510
르완다,루시지,1508
세인트루시아,캐스트리스,1222
세인트루시아,비외포르,1248
사모아,아피아,1230
사우디아라비아,아브하,861
사우디아라비아,알바하,862
사우디아라비아,라르,1887
사우디아라비아,부레이다,1888
사우디아라비아,다맘,860
사우디아라비아,하일,863
사우디아라비아,제다,699
사우디아라비아,지잔,698
사우디아라비아,마디나,695
사우디아라비아,메카,700
사우디아라비아,나지란,1889
사우디아라비아,리야드,216
사우디아라비아,사카카,1890
사우디아라비아,사루라,1891
사우디아라비아,타브크,697
사우디아라비아,타이프,864
사우디아라비아,얀부,1892
세네갈,바클,2915
세네갈,모자 스 컬링,2916
세네갈,다카르,244
세네갈,블레즈-디아뉴 국제공항,2933
세네갈,디엘 벨,2917
세네갈,패틱,2918
세네갈,카플린,2919
세네갈,꺄올락끄,2920
세네갈,케두구 주,2921
세네갈,몰다,2922
세네갈,링거 레,2923
세네갈,루가,2924
세네갈,마탐,2925
세네갈,음부르,2926
세네갈,Podor,2927
세네갈,생 루이,2928
세네갈,세 이요,2929
세네갈,탐바 콩다,2930
세네갈,티에스 주,2931
세네갈,지룽 초르,2932
세르비아공화국,베오그라드,198
세르비아공화국,크라구예바크,1388
세르비아공화국,니시,1389
세르비아공화국,노비사드,1390
세르비아공화국,프리시티나,1391
세르비아공화국,즐라티보르,1392
세이셀,빅토리아,253
시에라리온,프리 타운,246
싱가포르,싱가포르,234
슬로바키아,브라티슬라바,41
슬로바키아,허바노보,1224
슬로바키아,코시체,1228
슬로바키아,루세네츠,1226
슬로바키아,포프라트,1227
슬로바키아,슬리악,1225
슬로바키아,티시네츠,1229
슬로바키아,질리나,1223
슬로베니아,류블랴나,54
슬로베니아,마리보르,1923
슬로베니아,노보메스토,1924
슬로베니아,포르토로즈,1925
슬로베니아,Ratece,1926
솔로몬제도,오키,295
소말리아,보사소,2098
소말리아,하르게이사,2099
소말리아,모가디슈,2100
남아프리카공화국,블럼폰탄,2984
남아프리카공화국,케이프타운,138
남아프리카공화국,더반,137
남아프리카공화국,요하네스버그,139
남아프리카공화국,레이디스미스,2985
남아프리카공화국,마피켕,2986
남아프리카공화국,움타타,2987
남아프리카공화국,넬스프룻,2988
남아프리카공화국,피터즈버그,2989
남아프리카공화국,포트엘리자베스,2990
남아프리카공화국,프레토리아,2991
남아프리카공화국,러스텐버그,2992
남아프리카공화국,어핑턴,2993
남아프리카공화국,윗뱅크,2994
남 수단,주바,1541
남 수단,말라칼,1540
스페인,라 코루냐,1231
스페인,알바세테,1755
스페인,알칼라데에나레스,2174
스페인,알리 칸테,1754
스페인,알 메리아,1756
스페인,Andújar,2884
스페인,아란다데두에로,2175
스페인,아란후에스,2885
스페인,아레시페,2176
스페인,아빌라,1757
스페인,아빌레스,2886
스페인,아야몬테,2177
스페인,바다 호스,1758
스페인,바르셀로나,1232
스페인,Benavente,2887
스페인,베니도름,2888
스페인,빌바오,1233
스페인,부르고스,1759
스페인,카세레스,1760
스페인,카디스,1761
스페인,칼라타유드,2889
스페인,Capdepera,2890
스페인,Caravaca de la Cruz,2891
스페인,카르타헤나,2178
스페인,카스 테욘 데 라 플라나,1762
스페인,카 졸라,2892
스페인,세우타,1763
스페인,시우다드 레알,1764
스페인,시우다드 로드리고,2893
스페인,시우타데야 메노르카,2179
스페인,코르도바,1765
스페인,쿠 엥카,1766
스페인,세바스티안 / 산 세바스티안,1767
스페인,에시하,2180
스페인,이비사,2181
스페인,엘체,2182
스페인,에스테포나,2894
스페인,피게레스,2183
스페인,히혼,2184
스페인,지로 나,1768
스페인,그라나다,1769
스페인,과달라하라,1770
스페인,아로,2895
스페인,우엘바,1771
스페인,우에스카,1772
스페인,하카,2185
스페인,하엔,1773
스페인,자베아/사비아,2896
스페인,헤레스데라프론테라,2186
스페인,라세우두르젤,2897
스페인,라스팔마스 데 그란 카나리아,1234
스페인,레온,1774
스페인,Llanes,2898
스페인,레이다,1775
스페인,료렛 드 마르,2899
스페인,로그로뇨,1776
스페인,루고,1777
스페인,마드리드,195
스페인,말라가,1235
스페인,만레사,2900
스페인,마혼,2901
스페인,마르베야,2187
스페인,멜리야,1778
스페인,메리다,2188
스페인,모트릴,2189
스페인,무르시아,1779
스페인,오렌,1780
스페인,오비에도,1781
스페인,팔렌시아,1782
스페인,팔마데마요르카,1236
스페인,팜플로나,1783
스페인,플라센시아,2190
스페인,폰페라다,2191
스페인,폰테베드라,1784
스페인,푸에르토 데 라 크루즈,2902
스페인,푸에르토델로사리오,2192
스페인,Reinosa,2903
스페인,레우스,2193
스페인,Roquetas de Mar,2904
스페인,살라망카,1785
스페인,Salou,2905
스페인,산 세바스티안 데 라 고메라,2194
스페인,산타그루스 데 라 팔마,2195
스페인,산타크루스데 테네리페,304
스페인,산탄데르,1786
스페인,산티아고 데 콤포스텔라,2196
스페인,세고비아,1787
스페인,세비야,1237
스페인,Sigüenza,2906
스페인,시체스,2197
스페인,소리아,1788
스페인,탈라베라 데 라 레이나,2198
스페인,타란 콘,2907
스페인,타리파,2908
스페인,타라고나,1789
스페인,테루엘,1790
스페인,톨레도,1791
스페인,토레몰리노스,2909
스페인,트루 히요,2910
스페인,투 델라,2911
스페인,발데 페나 스,2912
스페인,발렌시아,1238
스페인,바야돌리드,1239
스페인,발베르데,2199
스페인,비고,2200
스페인,비나로스,2913
스페인,빅토리아,1792
스페인,Xàtiva,2914
스페인,사모라,1793
스페인,사라고사,1240
스리랑카,아누라다푸라,338
스리랑카,바티칼로아,339
스리랑카,콜롬보,227
스리랑카,갈,340
스리랑카,자프나,341
스리랑카,캔디,342
스리랑카,마나르,1059
스리랑카,누와라엘리야,343
스리랑카,라트나푸라,344
스리랑카,트링코말리,345
수단,동골라,1536
수단,엘오베이드,1538
수단,캇살라,1537
수단,카르툼,249
수단,니알라,1539
수단,포트수단,1535
수리남,알비나,2081
수리남,즈무,2082
수리남,콰말라세모토,2083
수리남,렐리도르프,2084
수리남,니우 니케리,2085
수리남,시팔리비니,2088
수리남,스토엘만세일랜드,2087
스웨덴,볼렝에,3019
스웨덴,예테보리,1042
스웨덴,키루나,1045
스웨덴,룰레오,3020
스웨덴,말뫼,1041
스웨덴,노르최핑,1043
스웨덴,외스테르순드,3021
스웨덴,스톡홀름,187
스웨덴,순스발,1044
스웨덴,우메아,3022
스위스,제네바,193
스위스,루가노,313
스위스,취리히,312
시리아아랍공화국,알레포,1261
시리아아랍공화국,다마스쿠스,213
시리아아랍공화국,다라아,1266
시리아아랍공화국,데이르 엣,1262
시리아아랍공화국,홈스,1267
시리아아랍공화국,라타키아,1263
시리아아랍공화국,팔미라,1264
시리아아랍공화국,까미쉴리,1265
타지키스탄,두샨베,211
타지키스탄,호로그,911
타지키스탄,후잔트,910
타지키스탄,쿠르간 튜브,909
탄자니아합중국,다르에스살람,252
탄자니아합중국,도도마,667
탄자니아합중국,무트와라,668
탄자니아합중국,므완자,669
탄자니아합중국,타보라,670
탄자니아합중국,탕가,671
탄자니아합중국,잔지바르,672
타이,방콕,233
타이,치앙마이,567
타이,치앙라이,566
타이,후아힌,576
타이,깐짜나부리,574
타이,콘캔,571
타이,코사무이,577
타이,매홍손,565
타이,나콘랏차시마,573
타이,파타야,575
타이,펫차분,569
타이,푸켓,579
타이,송클라,578
타이,수코타이,570
타이,딱,568
타이,우본랏차타니,572
토고,로메,260
트리니다드토바고,포트오브스페인,100
트리니다드토바고,스카버러,101
튀니지,튀니스 카르타고,243
튀르키예,아다나,50
튀르키예,앙카라,48
튀르키예,안탈리아,51
튀르키예,디야르바키르,1363
튀르키예,에디르네,1364
튀르키예,에르주룸,53
튀르키예,이스탄불,47
튀르키예,이즈미르,49
튀르키예,코니아,1365
튀르키예,물라,1366
튀르키예,네브세히르,1367
튀르키예,삼순,52
튀르키예,샤늘르우르파,1368
튀르키예,트라브존,1369
튀르키예,반,1370
튀르키예,종굴다크,1371
투르크메니스탄,아시가 바트,212
우간다,아루아,1936
우간다,엔테베,1329
우간다,굴루,1937
우간다,카발레,1938
우간다,캄팔라,1328
우간다,카세세,1503
우간다,마신디,1939
우간다,음바라라,1940
우간다,소로티,1504
우간다,토로로,1941
우크라이나,드네프로페트로프스크,2934
우크라이나,도네츠크,2939
우크라이나,카리프,2936
우크라이나,헤르 손,2940
우크라이나,키예프,207
우크라이나,루한시크,2941
우크라이나,리비우,2935
우크라이나,오데사,2937
우크라이나,심페로폴,2938
우크라이나,우즈호로드,2942
우크라이나,빈니차,2943
아랍에미리트연합,아부다비,222
아랍에미리트연합,두바이,1190
아랍에미리트연합,라스 알 카이마,1191
그레이트브리튼 북아일랜드연합왕국,애버딘,1893
그레이트브리튼 북아일랜드연합왕국,애버리 스트 위스,1894
그레이트브리튼 북아일랜드연합왕국,아마,1895
그레이트브리튼 북아일랜드연합왕국,발라,1896
그레이트브리튼 북아일랜드연합왕국,뱅거,1897
그레이트브리튼 북아일랜드연합왕국,벨파스트,38
그레이트브리튼 북아일랜드연합왕국,버밍엄,28
그레이트브리튼 북아일랜드연합왕국,브리스 틀,1898
그레이트브리튼 북아일랜드연합왕국,케임브리지,1899
그레이트브리튼 북아일랜드연합왕국,카디프,36
그레이트브리튼 북아일랜드연합왕국,칼라일,1900
그레이트브리튼 북아일랜드연합왕국,에든버러,33
그레이트브리튼 북아일랜드연합왕국,에니 스킬 런,1901
그레이트브리튼 북아일랜드연합왕국,엑서터,34
그레이트브리튼 북아일랜드연합왕국,글래스고,1902
그레이트브리튼 북아일랜드연합왕국,건지,1373
그레이트브리튼 북아일랜드연합왕국,해밀턴,1377
그레이트브리튼 북아일랜드연합왕국,인버네스,1903
그레이트브리튼 북아일랜드연합왕국,맨섬,1374
그레이트브리튼 북아일랜드연합왕국,저지,1372
그레이트브리튼 북아일랜드연합왕국,리즈,39
그레이트브리튼 북아일랜드연합왕국,리버풀,1904
그레이트브리튼 북아일랜드연합왕국,런던,32
그레이트브리튼 북아일랜드연합왕국,런던 데리 (데리),1905
그레이트브리튼 북아일랜드연합왕국,맨체스터,31
그레이트브리튼 북아일랜드연합왕국,뉴캐슬,29
그레이트브리튼 북아일랜드연합왕국,노리치,40
그레이트브리튼 북아일랜드연합왕국,플리머스,1906
그레이트브리튼 북아일랜드연합왕국,독서,1907
그레이트브리튼 북아일랜드연합왕국,애버리 스트 위스,1908
그레이트브리튼 북아일랜드연합왕국,사우샘프턴,1909
그레이트브리튼 북아일랜드연합왕국,스완지,1910
그레이트브리튼 북아일랜드연합왕국,트루로,1911
그레이트브리튼 북아일랜드연합왕국,울라 풀,1912
그레이트브리튼 북아일랜드연합왕국,윅,1913
미합중국,애빌린 텍사스 주,703
미합중국,"아가냐, 괌",1954
미합중국,"애크런, 오하이오",711
미합중국,"올버니, 뉴욕",712
미합중국,"앨버커키, 뉴멕시코",713
미합중국,"앨런타운, 펜실베이니아",714
미합중국,"애머릴로, 텍사스",715
미합중국,"앵커리지, 알래스카",716
미합중국,"앤아버, 미시간",1955
미합중국,"아나폴리스, 메릴랜드",1956
미합중국,"애쉬빌, 노스캐롤라이나",717
미합중국,"아테네, 조지아",1957
미합중국,"애틀랜타, 조지아",268
미합중국,"애틀랜틱시티, 뉴저지",718
미합중국,"오거스타, 조지아",1958
미합중국,"오거스타, 메인",1959
미합중국,"오로라, 일리노이",1960
미합중국,"오스틴, 텍사스",719
미합중국,"볼티모어, 메릴랜드",720
미합중국,"뱅거, 메인",1961
미합중국,"배턴루지, 루이지애나",721
미합중국,"빌링스, 몬태나",722
미합중국,"버밍햄, 앨라배마",723
미합중국,"비즈마크, 노스다코타",724
미합중국,"보이시, 아이다호",725
미합중국,"보스턴, 매사추세츠",273
미합중국,"볼링 그린, 켄터키",1962
미합중국,"보즈먼, 몬태나",1963
미합중국,"브리지포트, 코네티컷",726
미합중국,"브루킹스, 사우스 다코타",1964
미합중국,"브라운즈빌, 텍사스",727
미합중국,"버펄로, 뉴욕",728
미합중국,"벌링턴, 버몬트",729
미합중국,"뷰트, 몬태나",1965
미합중국,"카리부, 메인",730
미합중국,"카멜, 인디애나",1966
미합중국,"카슨 시티, 네바다",1967
미합중국,"캐스퍼, 와이오밍",731
미합중국,"시더 래피즈, 아이오와",1968
미합중국,"챈들러, 애리조나",1969
미합중국,"찰스턴, 사우스캐롤라이나",732
미합중국,"찰스턴, 웨스트버지니아",733
미합중국,"샬럿, 노스캘롤라이나",734
미합중국,"채터누가, 테네시",735
미합중국,"샤이엔, 와이오밍",736
미합중국,"시카고, 일리노이",274
미합중국,"신시내티, 오하이오",737
미합중국,"클락스빌, 테네시",1970
미합중국,"클리브랜드, 미시시피",1971
미합중국,"클리블랜드, 오하이오",738
미합중국,"콜체스터, 버몬트",1972
미합중국,"콜로라도스프링스, 콜로라도",739
미합중국,"컬럼비아, 미주리",1973
미합중국,"컬럼비아, 사우스캐롤라이나",740
미합중국,"콜럼버스, 조지아",741
미합중국,"콜럼버스, 오하이오",742
미합중국,"콩코드, 뉴햄프셔",743
미합중국,"코퍼스크리스티, 텍사스",744
미합중국,"댈러스, 텍사스",745
미합중국,"대븐포트, 아이오와",1974
미합중국,"데이턴, 오하이오",746
미합중국,"데이터나 비치, 플로리다",747
미합중국,"덴버, 콜로라도",271
미합중국,"디모인, 아이오와",748
미합중국,"디트로이트, 미시간",275
미합중국,"도버, 델라웨어",1975
미합중국,"덜루스, 미네소타",749
미합중국,"엘패소, 텍사스",750
미합중국,"엘킨스, 웨스트버지니아",751
미합중국,"에리, 펜실베이니아",752
미합중국,"유진, 오리건",753
미합중국,"에번즈빌, 인디애나",754
미합중국,"페이뱅크스, 알래스카",755
미합중국,"파고, 노스다코타",756
미합중국,"페이엣빌, 아칸소",1976
미합중국,"플라그스타프, 애리조나",757
미합중국,"플린트, 미시간",758
미합중국,"포트 콜린스, 콜로라도",1977
미합중국,"포르 스미스, 아칸소",759
미합중국,"포트웨인, 인디애나",760
미합중국,"프랭크퍼트, 켄터키",1978
미합중국,"프레즈노, 캘리포니아",761
미합중국,"질레트, 와이오밍",1979
미합중국,"굿랜드, 캔자스",762
미합중국,"그랜드 포크, 노스 다코타",1980
미합중국,"그랜드 아일랜드, 네브래스카",1981
미합중국,"그랑 융티온, 콜로라도",763
미합중국,"그랜드래피즈, 미시간",764
미합중국,"그렛 팔스, 몬테나",765
미합중국,"그린베이, 위스콘신",766
미합중국,"그린즈버러, 노스캘롤라이나",767
미합중국,"그린빌, 사우스 캐롤라이나",1982
미합중국,"걸프포트, 미시시피",1983
미합중국,"해리즈버그, 펜실베니아",768
미합중국,"해티즈버그, 미시시피",1984
미합중국,"헬레나, 몬테나",769
미합중국,"힐로, 하와이",1985
미합중국,"호놀룰루, 하와이",849
미합중국,"휴스턴, 텍사스",770
미합중국,"헌팅턴, 웨스트 버지니아",1986
미합중국,"헌츠빌, 앨라배마",771
미합중국,"아이다호 폴즈, 아이다 호",1987
미합중국,"인디애나폴리스, 인디애나",772
미합중국,"잭슨, 미시시피",773
미합중국,"잭슨빌, 플로리다",774
미합중국,"제퍼슨 시티, 미주리",1988
미합중국,"졸리엣, 일리노이",1989
미합중국,"존스보로, 아칸소",1990
미합중국,"주노, 알래스카",775
미합중국,"카일루아, 하와이",1991
미합중국,"캔자스 시티, 캔자스",1992
미합중국,"캔자스시티, 미주리",776
미합중국,"카폴레이, 하와이",1993
미합중국,"카니, 네브라스카",1994
